id,label
15523,9
15524,5
15525,9
15526,1
15527,6
15528,3
15529,2
15530,0
15531,4
15532,6
15533,3
15534,0
15535,0
15536,5
15537,5
15538,3
15539,3
15540,2
15541,7
15542,5
15543,0
15544,2
15545,8
15546,7
15547,7
15548,9
15549,2
15550,5
15551,7
15552,2
15553,7
15554,2
15555,3
15556,2
15557,5
15558,2
15559,9
15560,9
15561,2
15562,3
15563,4
15564,6
15565,5
15566,4
15567,9
15568,3
15569,1
15570,0
15571,6
15572,6
15573,3
15574,5
15575,5
15576,9
15577,6
15578,7
15579,7
15580,4
15581,7
15582,4
15583,7
15584,1
15585,1
15586,6
15587,6
15588,5
15589,0
15590,9
15591,7
15592,3
15593,7
15594,2
15595,4
15596,3
15597,4
15598,1
15599,0
15600,5
15601,5
15602,9
15603,1
15604,4
15605,5
15606,0
15607,9
15608,5
15609,8
15610,9
15611,4
15612,8
15613,5
15614,7
15615,6
15616,7
15617,9
15618,7
15619,0
15620,0
15621,1
15622,8
15623,0
15624,1
15625,8
15626,0
15627,6
15628,0
15629,5
15630,0
15631,7
15632,3
15633,2
15634,5
15635,5
15636,7
15637,1
15638,3
15639,3
15640,2
15641,5
15642,8
15643,9
15644,5
15645,0
15646,6
15647,1
15648,8
15649,9
15650,1
15651,9
15652,2
15653,3
15654,7
15655,7
15656,9
15657,7
15658,3
15659,9
15660,6
15661,8
15662,3
15663,3
15664,6
15665,2
15666,6
15667,3
15668,0
15669,9
15670,1
15671,3
15672,2
15673,8
15674,3
15675,2
15676,2
15677,9
15678,8
15679,4
15680,6
15681,6
15682,3
15683,1
15684,7
15685,0
15686,0
15687,2
15688,2
15689,1
15690,8
15691,1
15692,1
15693,4
15694,9
15695,1
15696,8
15697,5
15698,1
15699,7
15700,5
15701,2
15702,6
15703,9
15704,4
15705,6
15706,5
15707,1
15708,4
15709,0
15710,5
15711,8
15712,9
15713,0
15714,2
15715,0
15716,7
15717,6
15718,2
15719,6
15720,8
15721,5
15722,1
15723,6
15724,7
15725,0
15726,4
15727,9
15728,9
15729,9
15730,9
15731,7
15732,0
15733,8
15734,3
15735,6
15736,6
15737,9
15738,6
15739,2
15740,2
15741,9
15742,9
15743,8
15744,3
15745,5
15746,1
15747,5
15748,8
15749,8
15750,5
15751,2
15752,3
15753,8
15754,5
15755,8
15756,3
15757,4
15758,0
15759,6
15760,6
15761,4
15762,4
15763,7
15764,4
15765,4
15766,7
15767,4
15768,3
15769,6
15770,1
15771,7
15772,2
15773,8
15774,1
15775,9
15776,0
15777,0
15778,8
15779,6
15780,2
15781,1
15782,4
15783,4
15784,3
15785,0
15786,5
15787,0
15788,2
15789,2
15790,7
15791,7
15792,5
15793,3
15794,2
15795,4
15796,6
15797,5
15798,4
15799,8
15800,5
15801,9
15802,1
15803,7
15804,1
15805,0
15806,4
15807,0
15808,9
15809,4
15810,9
15811,7
15812,4
15813,7
15814,5
15815,7
15816,9
15817,7
15818,4
15819,4
15820,3
15821,3
15822,8
15823,3
15824,8
15825,9
15826,8
15827,2
15828,2
15829,5
15830,9
15831,4
15832,2
15833,8
15834,7
15835,6
15836,6
15837,1
15838,4
15839,2
15840,7
15841,6
15842,6
15843,8
15844,9
15845,3
15846,4
15847,2
15848,2
15849,3
15850,1
15851,8
15852,5
15853,5
15854,9
15855,9
15856,5
15857,9
15858,3
15859,4
15860,7
15861,3
15862,1
15863,7
15864,3
15865,9
15866,3
15867,8
15868,0
15869,9
15870,7
15871,4
15872,7
15873,6
15874,6
15875,5
15876,4
15877,6
15878,8
15879,5
15880,3
15881,2
15882,4
15883,7
15884,4
15885,5
15886,2
15887,5
15888,4
15889,1
15890,1
15891,3
15892,2
15893,7
15894,3
15895,9
15896,5
15897,8
15898,9
15899,2
15900,6
15901,1
15902,1
15903,9
15904,2
15905,8
15906,8
15907,3
15908,7
15909,3
15910,3
15911,6
15912,4
15913,7
15914,0
15915,6
15916,2
15917,6
15918,2
15919,2
15920,1
15921,7
15922,8
15923,4
15924,1
15925,7
15926,2
15927,7
15928,8
15929,9
15930,5
15931,0
15932,4
15933,3
15934,2
15935,0
15936,4
15937,7
15938,2
15939,0
15940,6
15941,4
15942,6
15943,4
15944,7
15945,1
15946,6
15947,3
15948,7
15949,3
15950,9
15951,3
15952,4
15953,7
15954,2
15955,8
15956,0
15957,7
15958,3
15959,6
15960,6
15961,4
15962,8
15963,7
15964,1
15965,6
15966,5
15967,0
15968,1
15969,4
15970,8
15971,4
15972,4
15973,8
15974,8
15975,1
15976,3
15977,9
15978,7
15979,8
15980,8
15981,5
15982,5
15983,3
15984,5
15985,1
15986,8
15987,6
15988,4
15989,1
15990,6
15991,7
15992,8
15993,6
15994,5
15995,8
15996,8
15997,1
15998,7
15999,1
16000,4
16001,5
16002,2
16003,5
16004,4
16005,0
16006,2
16007,4
16008,2
16009,2
16010,3
16011,2
16012,1
16013,2
16014,3
16015,8
16016,7
16017,9
16018,4
16019,8
16020,7
16021,2
16022,5
16023,9
16024,3
16025,8
16026,6
16027,7
16028,7
16029,9
16030,8
16031,6
16032,2
16033,1
16034,4
16035,0
16036,7
16037,8
16038,3
16039,6
16040,4
16041,0
16042,6
16043,0
16044,6
16045,8
16046,4
16047,4
16048,7
16049,7
16050,0
16051,7
16052,3
16053,8
16054,4
16055,6
16056,3
16057,8
16058,3
16059,8
16060,7
16061,8
16062,4
16063,9
16064,5
16065,3
16066,6
16067,6
16068,5
16069,4
16070,7
16071,3
16072,7
16073,8
16074,1
16075,5
16076,1
16077,7
16078,3
16079,8
16080,5
16081,3
16082,8
16083,7
16084,2
16085,5
16086,5
16087,1
16088,5
16089,2
16090,8
16091,4
16092,4
16093,7
16094,5
16095,1
16096,2
16097,3
16098,2
16099,1
16100,7
16101,1
16102,0
16103,9
16104,5
16105,2
16106,9
16107,6
16108,1
16109,3
16110,9
16111,7
16112,7
16113,9
16114,5
16115,2
16116,0
16117,0
16118,1
16119,0
16120,6
16121,4
16122,4
16123,3
16124,7
16125,7
16126,6
16127,0
16128,1
16129,1
16130,3
16131,1
16132,4
16133,4
16134,6
16135,8
16136,9
16137,7
16138,0
16139,5
16140,2
16141,9
16142,3
16143,0
16144,2
16145,0
16146,7
16147,9
16148,9
16149,0
16150,6
16151,8
16152,0
16153,5
16154,7
16155,3
16156,7
16157,1
16158,6
16159,1
16160,7
16161,6
16162,3
16163,5
16164,7
16165,3
16166,1
16167,4
16168,1
16169,3
16170,4
16171,6
16172,3
16173,2
16174,7
16175,6
16176,7
16177,8
16178,3
16179,0
16180,9
16181,7
16182,9
16183,1
16184,4
16185,1
16186,8
16187,3
16188,8
16189,6
16190,3
16191,8
16192,1
16193,1
16194,6
16195,3
16196,4
16197,9
16198,1
16199,3
16200,0
16201,9
16202,6
16203,7
16204,9
16205,3
16206,3
16207,4
16208,0
16209,0
16210,2
16211,6
16212,4
16213,7
16214,3
16215,4
16216,7
16217,2
16218,7
16219,5
16220,7
16221,3
16222,8
16223,2
16224,7
16225,6
16226,6
16227,7
16228,9
16229,3
16230,7
16231,8
16232,0
16233,3
16234,0
16235,8
16236,2
16237,2
16238,2
16239,8
16240,5
16241,9
16242,7
16243,0
16244,9
16245,8
16246,8
16247,6
16248,2
16249,6
16250,2
16251,9
16252,9
16253,7
16254,5
16255,2
16256,7
16257,4
16258,5
16259,4
16260,6
16261,1
16262,3
16263,1
16264,7
16265,0
16266,3
16267,0
16268,9
16269,7
16270,7
16271,0
16272,8
16273,5
16274,2
16275,7
16276,2
16277,6
16278,5
16279,0
16280,7
16281,0
16282,5
16283,2
16284,1
16285,7
16286,7
16287,7
16288,3
16289,1
16290,9
16291,7
16292,1
16293,6
16294,3
16295,1
16296,4
16297,1
16298,6
16299,8
16300,9
16301,1
16302,0
16303,5
16304,2
16305,7
16306,8
16307,7
16308,4
16309,7
16310,3
16311,6
16312,2
16313,7
16314,3
16315,1
16316,9
16317,2
16318,6
16319,5
16320,4
16321,8
16322,1
16323,6
16324,9
16325,6
16326,3
16327,2
16328,6
16329,5
16330,1
16331,5
16332,4
16333,5
16334,3
16335,9
16336,9
16337,6
16338,6
16339,3
16340,0
16341,1
16342,7
16343,1
16344,1
16345,8
16346,1
16347,8
16348,2
16349,7
16350,4
16351,9
16352,5
16353,5
16354,9
16355,5
16356,2
16357,1
16358,7
16359,2
16360,9
16361,6
16362,2
16363,7
16364,6
16365,5
16366,5
16367,6
16368,7
16369,0
16370,0
16371,4
16372,2
16373,1
16374,7
16375,7
16376,9
16377,2
16378,3
16379,3
16380,0
16381,1
16382,7
16383,9
16384,8
16385,2
16386,4
16387,3
16388,7
16389,0
16390,7
16391,5
16392,6
16393,3
16394,1
16395,7
16396,0
16397,7
16398,4
16399,2
16400,2
16401,8
16402,7
16403,2
16404,3
16405,1
16406,4
16407,3
16408,0
16409,5
16410,3
16411,4
16412,8
16413,2
16414,7
16415,7
16416,2
16417,1
16418,5
16419,5
16420,9
16421,5
16422,7
16423,9
16424,6
16425,3
16426,7
16427,7
16428,7
16429,3
16430,4
16431,7
16432,1
16433,4
16434,3
16435,0
16436,6
16437,1
16438,9
16439,4
16440,1
16441,4
16442,4
16443,4
16444,8
16445,5
16446,7
16447,7
16448,0
16449,4
16450,9
16451,6
16452,6
16453,3
16454,1
16455,1
16456,8
16457,5
16458,3
16459,2
16460,3
16461,8
16462,3
16463,0
16464,1
16465,3
16466,2
16467,7
16468,7
16469,7
16470,2
16471,3
16472,0
16473,2
16474,8
16475,9
16476,1
16477,0
16478,9
16479,0
16480,3
16481,4
16482,1
16483,0
16484,6
16485,4
16486,8
16487,6
16488,8
16489,2
16490,6
16491,0
16492,6
16493,4
16494,2
16495,3
16496,0
16497,4
16498,2
16499,1
16500,2
16501,3
16502,7
16503,9
16504,1
16505,2
16506,5
16507,2
16508,5
16509,7
16510,6
16511,4
16512,0
16513,9
16514,2
16515,1
16516,4
16517,4
16518,1
16519,5
16520,9
16521,1
16522,5
16523,3
16524,5
16525,1
16526,5
16527,1
16528,1
16529,7
16530,2
16531,7
16532,1
16533,0
16534,4
16535,9
16536,6
16537,9
16538,8
16539,4
16540,2
16541,7
16542,0
16543,0
16544,9
16545,1
16546,8
16547,6
16548,6
16549,9
16550,8
16551,2
16552,3
16553,6
16554,9
16555,9
16556,4
16557,5
16558,5
16559,1
16560,2
16561,2
16562,5
16563,2
16564,3
16565,0
16566,1
16567,4
16568,3
16569,0
16570,5
16571,9
16572,5
16573,3
16574,4
16575,5
16576,9
16577,9
16578,2
16579,9
16580,1
16581,3
16582,4
16583,4
16584,5
16585,6
16586,2
16587,1
16588,5
16589,3
16590,7
16591,3
16592,2
16593,3
16594,1
16595,0
16596,1
16597,7
16598,9
16599,5
16600,0
16601,0
16602,3
16603,6
16604,5
16605,8
16606,5
16607,5
16608,2
16609,6
16610,9
16611,3
16612,2
16613,4
16614,9
16615,4
16616,6
16617,5
16618,2
16619,4
16620,6
16621,1
16622,2
16623,1
16624,6
16625,4
16626,1
16627,9
16628,1
16629,1
16630,2
16631,1
16632,9
16633,1
16634,6
16635,9
16636,1
16637,5
16638,5
16639,5
16640,6
16641,6
16642,6
16643,0
16644,7
16645,2
16646,9
16647,8
16648,7
16649,2
16650,8
16651,2
16652,7
16653,2
16654,8
16655,0
16656,4
16657,7
16658,1
16659,6
16660,5
16661,6
16662,0
16663,5
16664,0
16665,1
16666,4
16667,8
16668,8
16669,7
16670,8
16671,7
16672,7
16673,8
16674,3
16675,2
16676,9
16677,3
16678,9
16679,8
16680,8
16681,6
16682,1
16683,2
16684,2
16685,8
16686,3
16687,5
16688,9
16689,3
16690,2
16691,5
16692,4
16693,6
16694,7
16695,1
16696,1
16697,7
16698,9
16699,4
16700,2
16701,1
16702,7
16703,0
16704,3
16705,6
16706,2
16707,4
16708,6
16709,8
16710,6
16711,2
16712,7
16713,9
16714,8
16715,6
16716,2
16717,3
16718,2
16719,5
16720,3
16721,0
16722,9
16723,2
16724,8
16725,8
16726,8
16727,0
16728,7
16729,9
16730,6
16731,1
16732,5
16733,5
16734,6
16735,4
16736,4
16737,4
16738,3
16739,6
16740,3
16741,0
16742,7
16743,0
16744,9
16745,2
16746,0
16747,7
16748,2
16749,3
16750,9
16751,5
16752,9
16753,3
16754,1
16755,7
16756,2
16757,8
16758,7
16759,0
16760,9
16761,9
16762,8
16763,2
16764,5
16765,4
16766,0
16767,8
16768,9
16769,0
16770,0
16771,2
16772,5
16773,4
16774,9
16775,9
16776,5
16777,6
16778,2
16779,8
16780,2
16781,0
16782,6
16783,2
16784,7
16785,9
16786,2
16787,6
16788,9
16789,4
16790,3
16791,2
16792,8
16793,1
16794,7
16795,6
16796,7
16797,7
16798,8
16799,1
16800,3
16801,9
16802,3
16803,9
16804,4
16805,4
16806,2
16807,1
16808,6
16809,4
16810,9
16811,6
16812,7
16813,4
16814,9
16815,0
16816,1
16817,9
16818,9
16819,6
16820,3
16821,8
16822,4
16823,0
16824,4
16825,8
16826,7
16827,2
16828,2
16829,2
16830,2
16831,2
16832,7
16833,4
16834,4
16835,2
16836,6
16837,1
16838,6
16839,9
16840,0
16841,6
16842,6
16843,7
16844,5
16845,6
16846,7
16847,1
16848,1
16849,8
16850,5
16851,9
16852,1
16853,5
16854,5
16855,6
16856,8
16857,1
16858,0
16859,0
16860,3
16861,9
16862,5
16863,3
16864,5
16865,0
16866,9
16867,1
16868,0
16869,6
16870,7
16871,4
16872,4
16873,7
16874,2
16875,6
16876,5
16877,5
16878,6
16879,6
16880,7
16881,2
16882,2
16883,8
16884,8
16885,0
16886,7
16887,5
16888,1
16889,2
16890,7
16891,1
16892,0
16893,2
16894,8
16895,6
16896,5
16897,4
16898,6
16899,3
16900,2
16901,0
16902,8
16903,7
16904,5
16905,8
16906,6
16907,9
16908,8
16909,2
16910,2
16911,2
16912,0
16913,9
16914,2
16915,5
16916,4
16917,0
16918,8
16919,6
16920,8
16921,7
16922,5
16923,5
16924,9
16925,9
16926,2
16927,1
16928,0
16929,1
16930,9
16931,2
16932,0
16933,8
16934,0
16935,9
16936,6
16937,3
16938,4
16939,7
16940,1
16941,3
16942,1
16943,5
16944,0
16945,7
16946,6
16947,4
16948,0
16949,6
16950,6
16951,8
16952,0
16953,5
16954,1
16955,1
16956,8
16957,3
16958,8
16959,9
16960,5
16961,8
16962,3
16963,8
16964,0
16965,7
16966,0
16967,2
16968,6
16969,0
16970,8
16971,9
16972,4
16973,5
16974,8
16975,7
16976,2
16977,1
16978,9
16979,2
16980,4
16981,8
16982,4
16983,6
16984,8
16985,8
16986,0
16987,4
16988,7
16989,7
16990,8
16991,5
16992,2
16993,4
16994,5
16995,8
16996,5
16997,4
16998,4
16999,8
17000,4
17001,5
17002,0
17003,9
17004,9
17005,9
17006,7
17007,7
17008,4
17009,3
17010,9
17011,6
17012,8
17013,6
17014,3
17015,7
17016,1
17017,7
17018,7
17019,6
17020,2
17021,5
17022,7
17023,6
17024,2
17025,0
17026,8
17027,4
17028,5
17029,5
17030,0
17031,5
17032,8
17033,8
17034,4
17035,4
17036,9
17037,9
17038,3
17039,2
17040,5
17041,4
17042,0
17043,1
17044,8
17045,4
17046,5
17047,6
17048,9
17049,0
17050,6
17051,2
17052,8
17053,0
17054,2
17055,6
17056,7
17057,8
17058,0
17059,7
17060,3
17061,5
17062,6
17063,6
17064,7
17065,0
17066,9
17067,7
17068,2
17069,8
17070,6
17071,5
17072,0
17073,1
17074,3
17075,8
17076,3
17077,8
17078,3
17079,2
17080,2
17081,7
17082,1
17083,7
17084,7
17085,3
17086,5
17087,0
17088,0
17089,6
17090,0
17091,7
17092,6
17093,9
17094,2
17095,5
17096,5
17097,5
17098,6
17099,9
17100,6
17101,6
17102,2
17103,5
17104,4
17105,0
17106,4
17107,3
17108,0
17109,8
17110,6
17111,5
17112,3
17113,7
17114,1
17115,0
17116,6
17117,4
17118,9
17119,6
17120,1
17121,6
17122,0
17123,3
17124,5
17125,0
17126,5
17127,4
17128,5
17129,2
17130,9
17131,2
17132,2
17133,2
17134,9
17135,8
17136,4
17137,8
17138,4
17139,0
17140,3
17141,3
17142,8
17143,9
17144,2
17145,2
17146,6
17147,0
17148,9
17149,3
17150,6
17151,4
17152,0
17153,8
17154,6
17155,3
17156,5
17157,3
17158,7
17159,1
17160,8
17161,5
17162,5
17163,7
17164,5
17165,0
17166,0
17167,8
17168,0
17169,1
17170,3
17171,4
17172,9
17173,1
17174,9
17175,1
17176,7
17177,1
17178,2
17179,9
17180,4
17181,6
17182,7
17183,8
17184,8
17185,8
17186,1
17187,4
17188,6
17189,6
17190,5
17191,5
17192,0
17193,1
17194,7
17195,3
17196,0
17197,1
17198,1
17199,5
17200,1
17201,2
17202,9
17203,0
17204,3
17205,8
17206,7
17207,2
17208,6
17209,7
17210,8
17211,2
17212,6
17213,3
17214,5
17215,8
17216,5
17217,0
17218,3
17219,5
17220,6
17221,5
17222,3
17223,5
17224,5
17225,0
17226,1
17227,4
17228,7
17229,4
17230,7
17231,8
17232,5
17233,3
17234,3
17235,2
17236,4
17237,2
17238,5
17239,5
17240,0
17241,5
17242,7
17243,6
17244,6
17245,7
17246,1
17247,7
17248,6
17249,5
17250,1
17251,4
17252,1
17253,8
17254,1
17255,2
17256,3
17257,0
17258,3
17259,9
17260,0
17261,6
17262,5
17263,3
17264,0
17265,7
17266,1
17267,2
17268,4
17269,5
17270,2
17271,1
17272,5
17273,1
17274,9
17275,3
17276,8
17277,3
17278,9
17279,2
17280,2
17281,0
17282,7
17283,9
17284,0
17285,0
17286,9
17287,8
17288,6
17289,1
17290,5
17291,1
17292,7
17293,4
17294,3
17295,3
17296,4
17297,7
17298,6
17299,2
17300,5
17301,8
17302,8
17303,6
17304,7
17305,6
17306,9
17307,6
17308,4
17309,2
17310,2
17311,0
17312,0
17313,8
17314,3
17315,4
17316,9
17317,3
17318,5
17319,3
17320,9
17321,5
17322,2
17323,8
17324,1
17325,4
17326,1
17327,1
17328,8
17329,8
17330,1
17331,7
17332,6
17333,3
17334,2
17335,2
17336,5
17337,2
17338,4
17339,5
17340,5
17341,6
17342,5
17343,2
17344,4
17345,5
17346,2
17347,9
17348,0
17349,2
17350,6
17351,2
17352,7
17353,9
17354,6
17355,5
17356,5
17357,7
17358,8
17359,7
17360,5
17361,8
17362,5
17363,8
17364,6
17365,4
17366,9
17367,0
17368,4
17369,0
17370,0
17371,6
17372,3
17373,8
17374,4
17375,7
17376,0
17377,3
17378,4
17379,0
17380,2
17381,4
17382,0
17383,0
17384,8
17385,5
17386,7
17387,8
17388,8
17389,4
17390,9
17391,5
17392,9
17393,1
17394,7
17395,5
17396,0
17397,5
17398,0
17399,7
17400,2
17401,1
17402,0
17403,7
17404,5
17405,0
17406,5
17407,5
17408,9
17409,5
17410,7
17411,2
17412,6
17413,9
17414,9
17415,2
17416,2
17417,4
17418,8
17419,8
17420,4
17421,7
17422,4
17423,5
17424,4
17425,3
17426,9
17427,4
17428,4
17429,2
17430,6
17431,0
17432,0
17433,4
17434,5
17435,7
17436,2
17437,9
17438,8
17439,9
17440,2
17441,7
17442,7
17443,7
17444,6
17445,3
17446,5
17447,1
17448,1
17449,7
17450,9
17451,9
17452,2
17453,3
17454,3
17455,5
17456,0
17457,6
17458,1
17459,3
17460,6
17461,1
17462,5
17463,9
17464,0
17465,2
17466,5
17467,8
17468,8
17469,6
17470,5
17471,2
17472,6
17473,4
17474,4
17475,7
17476,1
17477,6
17478,9
17479,1
17480,0
17481,7
17482,8
17483,5
17484,4
17485,1
17486,2
17487,4
17488,5
17489,3
17490,0
17491,5
17492,6
17493,7
17494,3
17495,7
17496,4
17497,5
17498,3
17499,0
17500,7
17501,9
17502,4
17503,5
17504,1
17505,4
17506,4
17507,9
17508,1
17509,5
17510,1
17511,4
17512,6
17513,9
17514,4
17515,2
17516,0
17517,1
17518,5
17519,4
17520,6
17521,9
17522,0
17523,3
17524,2
17525,0
17526,2
17527,8
17528,9
17529,3
17530,1
17531,7
17532,3
17533,4
17534,7
17535,8
17536,9
17537,3
17538,8
17539,7
17540,6
17541,0
17542,0
17543,1
17544,5
17545,8
17546,5
17547,2
17548,3
17549,2
17550,2
17551,0
17552,4
17553,2
17554,3
17555,4
17556,9
17557,1
17558,3
17559,9
17560,9
17561,0
17562,2
17563,4
17564,1
17565,4
17566,0
17567,0
17568,3
17569,4
17570,0
17571,5
17572,7
17573,7
17574,3
17575,6
17576,8
17577,5
17578,0
17579,8
17580,0
17581,9
17582,3
17583,0
17584,0
17585,8
17586,2
17587,5
17588,3
17589,3
17590,9
17591,2
17592,1
17593,3
17594,2
17595,4
17596,2
17597,1
17598,3
17599,2
17600,9
17601,7
17602,7
17603,0
17604,4
17605,7
17606,5
17607,3
17608,4
17609,8
17610,4
17611,0
17612,6
17613,2
17614,8
17615,3
17616,3
17617,6
17618,8
17619,3
17620,8
17621,2
17622,7
17623,7
17624,2
17625,3
17626,5
17627,8
17628,2
17629,0
17630,9
17631,5
17632,9
17633,1
17634,9
17635,9
17636,3
17637,6
17638,5
17639,9
17640,7
17641,1
17642,9
17643,3
17644,6
17645,9
17646,6
17647,6
17648,6
17649,6
17650,7
17651,4
17652,8
17653,2
17654,3
17655,6
17656,8
17657,6
17658,0
17659,3
17660,5
17661,3
17662,4
17663,6
17664,9
17665,4
17666,9
17667,5
17668,2
17669,9
17670,1
17671,7
17672,8
17673,1
17674,2
17675,1
17676,4
17677,5
17678,0
17679,0
17680,5
17681,8
17682,8
17683,4
17684,9
17685,5
17686,4
17687,9
17688,3
17689,7
17690,3
17691,6
17692,7
17693,9
17694,4
17695,7
17696,3
17697,0
17698,2
17699,2
17700,4
17701,0
17702,3
17703,9
17704,4
17705,6
17706,2
17707,0
17708,4
17709,8
17710,5
17711,7
17712,1
17713,3
17714,9
17715,9
17716,2
17717,2
17718,1
17719,9
17720,3
17721,0
17722,5
17723,0
17724,3
17725,7
17726,2
17727,0
17728,5
17729,0
17730,9
17731,3
17732,4
17733,8
17734,7
17735,2
17736,8
17737,7
17738,0
17739,1
17740,8
17741,3
17742,8
17743,5
17744,4
17745,2
17746,2
17747,0
17748,1
17749,5
17750,6
17751,4
17752,2
17753,0
17754,4
17755,0
17756,3
17757,4
17758,7
17759,0
17760,5
17761,5
17762,3
17763,5
17764,3
17765,6
17766,1
17767,9
17768,6
17769,7
17770,8
17771,6
17772,0
17773,1
17774,7
17775,5
17776,4
17777,1
17778,7
17779,4
17780,3
17781,7
17782,1
17783,0
17784,6
17785,0
17786,2
17787,9
17788,7
17789,1
17790,4
17791,1
17792,7
17793,8
17794,6
17795,6
17796,4
17797,5
17798,1
17799,7
17800,8
17801,0
17802,8
17803,6
17804,2
17805,5
17806,3
17807,5
17808,4
17809,7
17810,6
17811,1
17812,5
17813,2
17814,2
17815,1
17816,7
17817,7
17818,3
17819,4
17820,7
17821,3
17822,3
17823,0
17824,3
17825,7
17826,7
17827,5
17828,9
17829,1
17830,6
17831,1
17832,2
17833,6
17834,0
17835,3
17836,8
17837,4
17838,4
17839,8
17840,9
17841,3
17842,6
17843,8
17844,1
17845,9
17846,6
17847,9
17848,1
17849,0
17850,9
17851,5
17852,7
17853,5
17854,4
17855,0
17856,4
17857,4
17858,1
17859,0
17860,7
17861,4
17862,4
17863,1
17864,0
17865,1
17866,7
17867,1
17868,5
17869,8
17870,9
17871,6
17872,0
17873,7
17874,2
17875,3
17876,3
17877,8
17878,8
17879,8
17880,9
17881,6
17882,3
17883,4
17884,7
17885,3
17886,3
17887,8
17888,8
17889,4
17890,1
17891,0
17892,5
17893,6
17894,5
17895,2
17896,2
17897,6
17898,5
17899,5
17900,9
17901,6
17902,1
17903,0
17904,1
17905,1
17906,9
17907,7
17908,8
17909,6
17910,4
17911,2
17912,5
17913,2
17914,3
17915,9
17916,3
17917,9
17918,3
17919,0
17920,2
17921,5
17922,8
17923,8
17924,1
17925,5
17926,5
17927,6
17928,8
17929,9
17930,3
17931,0
17932,3
17933,1
17934,4
17935,3
17936,8
17937,9
17938,2
17939,7
17940,2
17941,6
17942,2
17943,5
17944,9
17945,5
17946,5
17947,6
17948,8
17949,5
17950,4
17951,3
17952,7
17953,7
17954,6
17955,3
17956,4
17957,4
17958,4
17959,9
17960,1
17961,2
17962,7
17963,2
17964,9
17965,9
17966,2
17967,8
17968,5
17969,0
17970,0
17971,2
17972,6
17973,5
17974,6
17975,5
17976,7
17977,3
17978,6
17979,7
17980,3
17981,3
17982,4
17983,4
17984,6
17985,1
17986,5
17987,1
17988,3
17989,8
17990,3
17991,7
17992,9
17993,4
17994,0
17995,6
17996,4
17997,0
17998,0
17999,5
18000,6
18001,8
18002,2
18003,0
18004,0
18005,5
18006,6
18007,6
18008,0
18009,7
18010,8
18011,5
18012,6
18013,5
18014,2
18015,4
18016,1
18017,5
18018,2
18019,7
18020,8
18021,9
18022,1
18023,4
18024,9
18025,0
18026,0
18027,5
18028,9
18029,5
18030,2
18031,7
18032,1
18033,2
18034,9
18035,4
18036,4
18037,4
18038,5
18039,5
18040,5
18041,9
18042,7
18043,4
18044,8
18045,3
18046,2
18047,4
18048,6
18049,0
18050,3
18051,0
18052,6
18053,5
18054,5
18055,3
18056,0
18057,9
18058,1
18059,6
18060,0
18061,7
18062,0
18063,4
18064,5
18065,6
18066,1
18067,4
18068,7
18069,5
18070,5
18071,0
18072,9
18073,2
18074,6
18075,1
18076,6
18077,3
18078,2
18079,9
18080,0
18081,6
18082,7
18083,1
18084,8
18085,2
18086,6
18087,5
18088,5
18089,5
18090,5
18091,6
18092,9
18093,3
18094,8
18095,9
18096,1
18097,3
18098,6
18099,6
18100,1
18101,2
18102,4
18103,9
18104,4
18105,5
18106,0
18107,4
18108,3
18109,8
18110,3
18111,0
18112,4
18113,3
18114,1
18115,0
18116,6
18117,4
18118,6
18119,7
18120,7
18121,7
18122,9
18123,2
18124,7
18125,8
18126,8
18127,8
18128,7
18129,8
18130,1
18131,5
18132,4
18133,8
18134,1
18135,7
18136,4
18137,7
18138,0
18139,7
18140,4
18141,9
18142,2
18143,2
18144,3
18145,7
18146,7
18147,9
18148,9
18149,3
18150,2
18151,7
18152,7
18153,7
18154,6
18155,6
18156,6
18157,5
18158,4
18159,6
18160,8
18161,2
18162,4
18163,3
18164,3
18165,0
18166,8
18167,6
18168,1
18169,0
18170,3
18171,3
18172,7
18173,8
18174,9
18175,7
18176,6
18177,1
18178,0
18179,5
18180,2
18181,4
18182,6
18183,8
18184,0
18185,6
18186,8
18187,8
18188,6
18189,6
18190,4
18191,4
18192,5
18193,6
18194,5
18195,5
18196,8
18197,3
18198,7
18199,6
18200,9
18201,3
18202,1
18203,3
18204,9
18205,7
18206,0
18207,7
18208,8
18209,6
18210,7
18211,6
18212,8
18213,9
18214,8
18215,4
18216,8
18217,3
18218,4
18219,1
18220,4
18221,1
18222,0
18223,0
18224,1
18225,9
18226,5
18227,5
18228,1
18229,8
18230,4
18231,3
18232,9
18233,4
18234,5
18235,9
18236,2
18237,6
18238,9
18239,8
18240,8
18241,0
18242,8
18243,7
18244,0
18245,6
18246,1
18247,2
18248,9
18249,7
18250,2
18251,3
18252,6
18253,0
18254,2
18255,4
18256,8
18257,5
18258,7
18259,5
18260,4
18261,8
18262,9
18263,4
18264,9
18265,5
18266,4
18267,7
18268,0
18269,0
18270,3
18271,7
18272,0
18273,9
18274,1
18275,0
18276,5
18277,8
18278,1
18279,3
18280,8
18281,6
18282,1
18283,1
18284,0
18285,5
18286,7
18287,3
18288,3
18289,5
18290,0
18291,0
18292,3
18293,0
18294,3
18295,1
18296,3
18297,3
18298,6
18299,5
18300,4
18301,0
18302,7
18303,2
18304,5
18305,5
18306,2
18307,8
18308,5
18309,8
18310,1
18311,6
18312,9
18313,5
18314,7
18315,5
18316,5
18317,4
18318,8
18319,4
18320,9
18321,7
